mu	MCC
0.010000	0.550996
0.050000	0.478242
0.100000	0.450347
0.250000	0.554304
0.400000	0.505750
0.550000	0.559772
0.700000	0.462741
0.850000	0.521890
1.000000	0.570081
2.000000	0.512707
3.000000	0.463140
4.000000	0.534405
5.000000	0.541728
6.000000	0.568359
7.000000	0.531119
8.000000	0.538835
9.000000	0.431764
10.000000	0.596783
20.000000	0.521556
