mu	MCC
0.010000	0.577080
0.050000	0.644425
0.100000	0.674580
0.250000	0.611110
0.400000	0.627072
0.550000	0.593180
0.700000	0.614294
0.850000	0.563327
1.000000	0.589263
2.000000	0.663151
3.000000	0.653935
4.000000	0.664093
5.000000	0.677986
6.000000	0.670804
7.000000	0.606909
8.000000	0.691479
9.000000	0.607885
10.000000	0.568107
20.000000	0.704964
