mu	MCC
0.010000	0.535280
0.050000	0.542479
0.100000	0.418597
0.250000	0.431522
0.400000	0.526550
0.550000	0.396019
0.700000	0.509681
0.850000	0.515125
1.000000	0.521479
2.000000	0.521277
3.000000	0.491217
4.000000	0.409267
5.000000	0.500094
6.000000	0.523659
7.000000	0.481373
8.000000	0.362431
9.000000	0.383266
10.000000	0.444023
20.000000	0.515608
