mu	MCC
0.010000	0.111111
0.050000	0.083115
0.100000	0.119691
0.250000	0.187900
0.400000	0.150428
0.550000	0.115783
0.700000	0.203855
0.850000	0.160752
1.000000	0.112974
2.000000	0.170573
3.000000	0.137955
4.000000	0.246360
5.000000	0.356085
6.000000	0.279704
7.000000	0.216267
8.000000	0.203416
9.000000	0.170688
10.000000	0.190174
20.000000	0.302429
