mu	MCC
0.010000	0.366346
0.050000	0.366225
0.100000	0.364503
0.250000	0.400313
0.400000	0.390979
0.550000	0.405968
0.700000	0.374670
0.850000	0.342691
1.000000	0.395931
2.000000	0.390615
3.000000	0.359121
4.000000	0.395253
5.000000	0.354355
6.000000	0.345622
7.000000	0.342772
8.000000	0.377968
9.000000	0.334022
10.000000	0.384856
20.000000	0.337727
