mu	MCC
0.010000	0.317430
0.050000	0.147446
0.100000	0.233684
0.250000	0.300452
0.400000	0.121409
0.550000	0.273925
0.700000	0.306872
0.850000	0.242249
1.000000	0.264294
2.000000	0.298139
3.000000	0.269687
4.000000	0.363580
5.000000	0.328042
6.000000	0.320961
7.000000	0.188012
8.000000	0.267117
9.000000	0.157215
10.000000	0.134255
20.000000	0.233179
