mu	MCC
0.010000	0.465742
0.050000	0.392851
0.100000	0.423737
0.250000	0.418384
0.400000	0.587285
0.550000	0.445924
0.700000	0.401421
0.850000	0.476945
1.000000	0.327075
2.000000	0.459616
3.000000	0.363733
4.000000	0.472918
5.000000	0.444442
6.000000	0.399371
7.000000	0.435214
8.000000	0.394192
9.000000	0.456362
10.000000	0.509551
20.000000	0.541162
