mu	MCC
0.010000	0.209519
0.050000	0.231257
0.100000	0.280232
0.250000	0.311964
0.400000	0.268956
0.550000	0.266336
0.700000	0.263882
0.850000	0.259229
1.000000	0.377755
2.000000	0.325992
3.000000	0.417890
4.000000	0.344104
5.000000	0.303846
6.000000	0.266607
7.000000	0.296294
8.000000	0.349463
9.000000	0.376212
10.000000	0.325676
20.000000	0.341818
