mu	MCC
0.010000	0.154072
0.050000	0.190933
0.100000	0.177739
0.250000	0.232079
0.400000	0.198714
0.550000	0.249259
0.700000	0.225734
0.850000	0.258416
1.000000	0.245347
2.000000	0.214734
3.000000	0.245234
4.000000	0.318986
5.000000	0.378257
6.000000	0.365207
7.000000	0.345816
8.000000	0.273502
9.000000	0.240403
10.000000	0.263512
20.000000	0.243548
