47872	0
4608	0
20612	1
25091	0
3333	0
5396	0
8455	0
6667	1
196621	1
5392	1
4777	0
22548	0
41497	0
8218	1
20764	0
8222	1
5413	0
29222	1
553	1
9002	0
2603	0
1836	0
2895	0
1280	0
57821	0
513	0
6453	0
8758	1
49463	1
3252	0
12859	0
28220	0
1853	1
12350	0
13237	0
25152	0
25160	0
15435	1
25933	0
53070	0
1103	0
34177	1
22652	0
20562	0
29608	0
34288	1
9304	1
3549	0
8283	1
12637	0
16735	0
2914	0
58299	1
262757	0
8468	1
62567	0
39821	0
198249	1
7018	0
31122	1
20080	0
35699	0
37239	1
8426	0
1916	0
6762	0
52863	0
50304	0
6720	1
57118	1
25220	0
30844	0
41095	0
37271	1
64396	0
2613	1
48526	1
4589	0
198290	1
29075	1
8596	1
7575	0
58308	1
56730	1
8607	1
263584	0
29680	1
24482	0
3491	0
198385	1
680	1
28329	0
45896	0
14361	1
286	0
3257	0
15547	1
50620	1
15605	1
31424	1
2497	0
53067	0
20932	0
49605	0
30132	0
51405	1
19151	0
202194	1
29140	0
37497	1
16347	1
34781	0
57381	0
34019	0
9189	1
13030	0
50763	1
50300	0
28138	0
12779	1
14061	0
35054	1
52720	0
51185	1
59891	0
28917	0
29686	0
59689	1
327995	1
29691	1
