1280	0
513	1
50763	0
25091	0
3333	0
8455	1
37640	0
6667	0
196621	0
328206	0
20495	1
43100	1
12307	1
5396	1
59414	1
57111	0
41497	1
8218	0
6939	0
20764	0
286	0
16347	1
266534	0
35369	1
9002	0
47147	0
2857	1
202032	0
2613	1
8758	0
49463	1
14907	1
6453	0
25152	0
23106	0
263152	0
12859	0
53067	0
47692	0
53070	0
1103	0
263508	0
60501	1
9304	1
8283	1
37468	0
12637	1
16735	0
2914	0
58299	1
262757	0
39122	0
198249	1
6762	0
31122	0
20080	0
38001	0
37239	0
22548	0
30844	0
52863	0
6720	0
20612	1
52873	0
7575	0
48526	1
198290	1
29075	1
205206	0
37271	0
52888	0
29636	0
56730	0
28571	0
8896	0
264911	0
8607	0
21232	1
24482	0
3491	0
4777	1
262317	0
25160	0
3257	1
15547	0
50620	1
50877	1
28917	0
31424	0
2497	0
35266	0
15435	0
20932	1
49605	0
34288	1
51405	1
19151	0
202194	1
263075	0
28634	0
64463	0
34019	1
13030	1
1916	0
8426	1
12779	0
14061	0
6894	0
52720	0
198385	0
59891	0
15605	1
29680	1
59689	1
14840	0
1273	0
41722	0
29691	1
31742	0
