4608	1
513	0
20612	0
25091	0
3333	1
8455	1
6667	0
29680	1
196621	0
5392	0
9304	1
12307	0
5396	0
59414	0
57111	0
327960	0
41497	0
8218	0
20764	0
286	0
57381	1
29222	0
59689	1
9002	0
47147	0
1836	1
2895	0
1280	0
3549	1
202032	0
64050	1
6453	1
8758	0
49463	1
30132	0
43578	1
12859	0
28220	0
12350	0
13237	0
29504	1
23106	0
37271	1
25160	0
15435	1
47692	0
25933	0
53070	0
1103	1
34177	1
30844	1
20562	0
29608	0
34288	1
6720	0
8283	1
31424	0
12637	0
16735	0
37468	0
2914	0
58299	0
262757	0
39122	1
198249	0
6762	0
20080	1
38001	0
35699	1
37239	0
37497	0
1916	0
7018	1
52863	0
50304	1
25152	0
25220	1
41095	1
25227	0
39821	0
48526	1
395152	0
198290	1
29075	1
7575	0
52888	0
56730	0
8896	0
8607	1
263584	0
21232	0
24482	0
3491	0
198385	0
680	1
4777	0
28929	0
50300	1
3252	0
8222	1
39351	1
3257	1
15547	0
50877	0
15605	0
13760	1
2497	0
50763	1
20932	0
49605	0
15562	1
51405	1
19151	0
202194	0
29140	1
2613	1
28634	0
16347	1
57821	1
49375	0
6881	1
553	1
13030	0
22652	1
8426	1
12779	0
14061	0
35054	0
52720	0
51185	0
59891	0
28917	0
29686	1
35369	0
41722	0
29691	0
64463	0
31742	0
