mu	MCC
0.010000	0.417164
0.050000	0.396649
0.100000	0.425000
0.250000	0.395855
0.400000	0.405694
0.550000	0.411987
0.700000	0.546015
0.850000	0.569416
1.000000	0.505670
2.000000	0.562107
3.000000	0.469601
4.000000	0.529479
5.000000	0.524685
6.000000	0.661752
7.000000	0.503390
8.000000	0.555405
9.000000	0.486205
10.000000	0.480105
20.000000	0.530785
