mu	MCC
0.010000	0.067083
0.050000	0.114232
0.100000	0.133920
0.250000	0.151228
0.400000	0.116781
0.550000	0.124811
0.700000	0.153146
0.850000	0.124336
1.000000	0.106850
2.000000	0.150022
3.000000	0.120737
4.000000	0.120097
5.000000	0.188697
6.000000	0.111113
7.000000	0.092809
8.000000	0.110014
9.000000	0.114208
10.000000	0.080016
20.000000	0.156771
