mu	MCC
0.010000	0.639311
0.050000	0.647092
0.100000	0.669653
0.250000	0.639796
0.400000	0.721810
0.550000	0.632851
0.700000	0.667274
0.850000	0.671052
1.000000	0.679084
2.000000	0.713778
3.000000	0.706967
4.000000	0.689211
5.000000	0.665156
6.000000	0.667738
7.000000	0.722806
8.000000	0.656471
9.000000	0.701896
10.000000	0.721088
20.000000	0.682862
