mu	MCC
0.010000	0.683397
0.050000	0.635972
0.100000	0.669648
0.250000	0.692847
0.400000	0.646615
0.550000	0.732347
0.700000	0.708562
0.850000	0.570179
1.000000	0.496678
2.000000	0.675687
3.000000	0.495453
4.000000	0.613321
5.000000	0.619601
6.000000	0.652300
7.000000	0.654965
8.000000	0.642194
9.000000	0.560103
10.000000	0.550860
20.000000	0.617075
