mu	MCC
0.010000	0.285839
0.050000	0.290448
0.100000	0.336352
0.250000	0.351271
0.400000	0.319828
0.550000	0.315117
0.700000	0.334363
0.850000	0.308823
1.000000	0.324887
2.000000	0.365072
3.000000	0.333601
4.000000	0.338398
5.000000	0.293222
6.000000	0.308150
7.000000	0.315968
8.000000	0.298235
9.000000	0.267823
10.000000	0.267438
20.000000	0.335739
