mu	MCC
0.010000	0.736846
0.050000	0.781151
0.100000	0.810264
0.250000	0.754708
0.400000	0.797043
0.550000	0.797043
0.700000	0.801684
0.850000	0.785792
1.000000	0.814905
2.000000	0.816875
3.000000	0.792402
4.000000	0.790433
5.000000	0.810264
6.000000	0.765679
7.000000	0.674540
8.000000	0.703484
9.000000	0.732205
10.000000	0.723877
20.000000	0.770320
