mu	MCC
0.010000	0.644282
0.050000	0.504200
0.100000	0.638351
0.250000	0.577919
0.400000	0.619849
0.550000	0.509600
0.700000	0.600081
0.850000	0.584372
1.000000	0.607124
2.000000	0.636786
3.000000	0.654431
4.000000	0.641899
5.000000	0.479651
6.000000	0.616179
7.000000	0.628779
8.000000	0.644210
9.000000	0.670377
10.000000	0.623690
20.000000	0.648839
