mu	MCC
0.010000	0.441908
0.050000	0.476395
0.100000	0.519121
0.250000	0.492309
0.400000	0.456111
0.550000	0.435920
0.700000	0.516759
0.850000	0.439324
1.000000	0.501114
2.000000	0.455737
3.000000	0.402461
4.000000	0.478889
5.000000	0.476821
6.000000	0.477262
7.000000	0.506179
8.000000	0.515625
9.000000	0.430007
10.000000	0.422357
20.000000	0.428056
