mu	MCC
0.010000	0.372192
0.050000	0.368179
0.100000	0.380891
0.250000	0.389496
0.400000	0.360655
0.550000	0.371814
0.700000	0.356516
0.850000	0.389215
1.000000	0.363274
2.000000	0.382827
3.000000	0.346498
4.000000	0.308127
5.000000	0.432017
6.000000	0.411567
7.000000	0.385163
8.000000	0.381443
9.000000	0.343267
10.000000	0.349760
20.000000	0.385559
