mu	MCC
0.010000	0.292360
0.050000	0.310184
0.100000	0.368337
0.250000	0.369083
0.400000	0.374172
0.550000	0.322028
0.700000	0.362007
0.850000	0.324386
1.000000	0.331017
2.000000	0.361884
3.000000	0.300182
4.000000	0.374709
5.000000	0.327392
6.000000	0.303296
7.000000	0.298965
8.000000	0.282983
9.000000	0.279004
10.000000	0.330737
20.000000	0.311212
