mu	MCC
0.010000	0.166944
0.050000	0.170082
0.100000	0.162675
0.250000	0.136226
0.400000	0.103204
0.550000	0.165324
0.700000	0.184626
0.850000	0.200711
1.000000	0.165391
2.000000	0.154214
3.000000	0.142715
4.000000	0.165570
5.000000	0.112804
6.000000	0.162173
7.000000	0.101455
8.000000	0.119340
9.000000	0.119629
10.000000	0.172198
20.000000	0.125032
