1280	1
513	1
20612	1
25091	1
25220	1
198249	1
2497	1
37640	1
52873	1
6667	1
29680	1
196621	1
328206	1
198290	1
12307	1
22548	1
59414	1
7575	1
25152	1
41497	1
8218	1
6939	1
20764	1
286	1
21232	1
24482	1
28571	1
35369	1
680	1
59689	1
9002	1
47147	1
202032	1
8283	1
59891	1
2613	1
49463	1
39351	1
3257	1
15547	1
50620	1
50877	1
15605	1
31424	1
14907	1
20932	1
49605	1
57111	1
37239	1
47692	1
51405	1
19151	1
64463	1
202194	1
3491	1
29140	1
34288	1
6720	1
28634	1
16347	1
37468	0
12637	1
48526	1
37271	1
2914	1
34019	1
58299	1
553	1
13030	1
30844	1
6762	1
12779	1
14061	1
20080	1
198385	1
29075	1
28917	1
29686	1
2857	1
5396	1
41722	1
29691	1
1916	1
8426	1
60501	1
