47872	1
513	1
20612	1
25091	1
25220	1
8455	1
6667	1
64396	1
196621	1
8763	1
14061	1
5396	1
7575	1
25152	1
41497	1
8218	1
6939	1
20764	1
57118	1
29680	1
24482	1
15605	1
680	1
2857	1
1836	1
1280	1
202032	1
286	1
8758	1
3257	1
15547	0
1853	1
6453	1
6720	1
2497	1
15435	1
20932	1
49605	1
50763	1
19151	1
1103	1
202194	1
263651	1
29140	1
1273	1
8283	1
31424	1
34781	1
37271	1
8928	1
2914	1
12859	1
58299	1
9189	1
13030	1
198249	1
6762	1
12779	1
4589	1
34288	1
198385	1
59891	1
28917	1
29686	1
35369	1
8596	1
553	1
29691	1
