mu	MCC
0.010000	0.534398
0.050000	0.499313
0.100000	0.519766
0.250000	0.551805
0.400000	0.438489
0.550000	0.492622
0.700000	0.458798
0.850000	0.492320
1.000000	0.539815
2.000000	0.581030
3.000000	0.494772
4.000000	0.469491
5.000000	0.596363
6.000000	0.568735
7.000000	0.642730
8.000000	0.509757
9.000000	0.540027
10.000000	0.496791
20.000000	0.477844
