mu	MCC
0.010000	0.642911
0.050000	0.682995
0.100000	0.690955
0.250000	0.747879
0.400000	0.644504
0.550000	0.581786
0.700000	0.650714
0.850000	0.648778
1.000000	0.602128
2.000000	0.758401
3.000000	0.562312
4.000000	0.572647
5.000000	0.591429
6.000000	0.728702
7.000000	0.681598
8.000000	0.718013
9.000000	0.487223
10.000000	0.655191
20.000000	0.570744
