mu	MCC
0.010000	0.673829
0.050000	0.658897
0.100000	0.656374
0.250000	0.641847
0.400000	0.626369
0.550000	0.639294
0.700000	0.642493
0.850000	0.724398
1.000000	0.618316
2.000000	0.641612
3.000000	0.631352
4.000000	0.551375
5.000000	0.667588
6.000000	0.792342
7.000000	0.594194
8.000000	0.617460
9.000000	0.608490
10.000000	0.612948
20.000000	0.631506
