mu	MCC
0.010000	0.481780
0.050000	0.405292
0.100000	0.524280
0.250000	0.490243
0.400000	0.520056
0.550000	0.465979
0.700000	0.498669
0.850000	0.414989
1.000000	0.528890
2.000000	0.473055
3.000000	0.457538
4.000000	0.514515
5.000000	0.548428
6.000000	0.483774
7.000000	0.536587
8.000000	0.496523
9.000000	0.441391
10.000000	0.420391
20.000000	0.515367
