mu	MCC
0.010000	0.672270
0.050000	0.590434
0.100000	0.713466
0.250000	0.667989
0.400000	0.722834
0.550000	0.643081
0.700000	0.610885
0.850000	0.690063
1.000000	0.656185
2.000000	0.667002
3.000000	0.657790
4.000000	0.702164
5.000000	0.614123
6.000000	0.593121
7.000000	0.714299
8.000000	0.640753
9.000000	0.615070
10.000000	0.697374
20.000000	0.711872
