mu	MCC
0.010000	0.382885
0.050000	0.337032
0.100000	0.385883
0.250000	0.305098
0.400000	0.330657
0.550000	0.329320
0.700000	0.450046
0.850000	0.342836
1.000000	0.361871
2.000000	0.385975
3.000000	0.407449
4.000000	0.410870
5.000000	0.404426
6.000000	0.397462
7.000000	0.436616
8.000000	0.402226
9.000000	0.362297
10.000000	0.446924
20.000000	0.367199
