mu	MCC
0.010000	0.671301
0.050000	0.680752
0.100000	0.684538
0.250000	0.692522
0.400000	0.661665
0.550000	0.650847
0.700000	0.603215
0.850000	0.602222
1.000000	0.625832
2.000000	0.676262
3.000000	0.606324
4.000000	0.642154
5.000000	0.687311
6.000000	0.678054
7.000000	0.646142
8.000000	0.620209
9.000000	0.567009
10.000000	0.698660
20.000000	0.602506
