47872	0
513	0
20612	1
25091	0
3333	0
5396	0
8455	0
6667	0
196621	0
5392	0
22548	0
327960	0
41497	0
8218	0
20764	0
8222	0
25435	0
57381	0
29222	0
59689	0
9002	0
1836	1
2895	0
1280	0
57821	0
6453	0
8758	0
49463	0
30132	0
12859	0
28220	0
12350	0
13237	0
25152	0
23106	0
37271	0
25160	0
50763	0
25933	0
53070	0
1103	0
22652	0
15699	0
34288	1
9304	0
8283	0
37468	0
12637	0
16735	0
2914	0
327995	0
198249	1
62567	0
4777	0
7018	0
20080	0
35699	0
37239	0
8468	0
58299	1
50300	0
6762	0
52863	0
50304	0
34177	0
25220	0
30844	0
41095	0
25227	0
64396	0
39821	0
48526	0
4589	0
41617	0
198290	0
29075	0
8596	0
4608	0
7575	0
52888	0
20932	0
56730	0
8607	0
263584	0
29680	0
24482	0
3491	0
198385	0
680	0
28329	0
6720	0
45896	0
3252	0
286	0
3257	0
15547	0
29608	0
28917	0
31424	1
2497	0
15435	0
58308	0
49605	0
51405	0
19151	0
202194	1
29140	0
2613	0
37497	0
16347	0
3549	0
14361	0
9189	0
13030	1
1916	0
8426	0
12779	0
14061	0
35054	0
262757	0
52720	0
51185	0
59891	0
34781	1
15605	0
29686	0
553	0
41722	0
29691	1
