1280	0
513	0
20612	1
25091	0
3333	0
8455	1
37640	0
6667	0
196621	0
328206	0
20495	1
43100	0
25152	1
22548	1
263702	0
57111	0
41497	0
8218	0
6939	0
20764	0
59689	0
286	0
16347	0
57381	0
2857	0
9002	0
47147	0
1836	1
202032	0
6453	0
8758	0
49463	0
12859	0
2613	0
29504	0
23106	0
45896	0
53067	1
47692	0
53070	1
1103	0
30844	0
263508	1
34288	1
49605	0
9304	0
8283	1
37468	0
12637	0
16735	1
2914	0
262757	1
7018	0
198290	0
20080	1
38001	0
37239	0
5396	0
22652	0
6762	0
37989	0
50304	0
6720	0
25220	0
52873	0
37271	0
48526	0
31122	0
29075	0
7575	0
52888	1
29636	0
56730	0
28571	1
8607	0
263152	1
24482	0
3491	0
50300	0
29608	0
4777	1
262317	1
25160	0
15435	0
39351	0
3257	1
15547	0
50620	0
50877	0
15605	0
8896	0
2497	0
50763	0
20932	0
29680	0
15562	0
51405	0
264911	1
39122	0
263075	1
29140	0
28634	1
19151	0
57821	0
31424	0
6881	0
34019	0
553	0
13030	1
1916	1
8426	0
12779	0
14061	0
52720	0
198385	0
28917	0
35369	1
1273	0
41722	0
31742	0
