1280	0
513	0
25091	0
41497	1
3333	1
8455	1
37640	0
6667	0
58299	1
328206	1
20495	1
43100	1
49605	0
12307	1
5396	1
59414	1
57111	0
25220	0
8218	0
6939	0
20764	0
286	0
16347	1
57381	1
266534	0
59689	1
9002	0
47147	0
1836	1
2857	0
202032	0
2613	1
8758	0
49463	1
14907	0
15605	1
6453	0
29504	1
23106	0
263152	0
25160	0
53067	0
15435	0
47692	0
1103	0
262317	0
263508	0
9304	1
8283	1
37468	1
16735	0
2914	0
12859	0
37989	1
39122	0
198249	1
6762	0
31122	0
50877	1
20080	1
38001	0
37239	1
206356	1
30844	1
7018	1
52863	0
50304	1
25152	0
20612	1
263702	1
52873	0
37271	1
196621	0
48526	1
198290	1
29075	1
205206	0
7575	0
52888	0
20932	0
56730	0
28571	0
8896	0
264911	0
8607	0
34288	1
24482	0
3491	1
198385	0
29608	1
4777	0
22548	0
50300	1
39351	1
3257	0
15547	0
50620	1
21232	1
28917	0
31424	0
2497	0
35266	0
50763	0
29636	0
29680	1
1916	0
15562	1
51405	1
19151	0
202194	1
263075	0
29140	0
28634	0
64463	0
35369	1
57821	1
6720	1
6881	1
34019	1
13030	1
22652	1
8426	1
12779	0
14061	0
6894	0
262757	0
52720	0
680	0
59891	0
34549	1
29686	0
553	0
14840	0
1273	0
41722	0
29691	1
31742	0
