47872	0
513	1
20612	1
25091	0
41497	0
3333	1
5396	0
8455	0
6667	0
196621	1
5392	0
8468	0
14361	1
8218	0
20764	0
57118	1
16347	0
5413	0
29222	1
553	1
9002	0
2603	0
1836	0
1280	0
34781	0
6453	0
8758	1
49463	0
30132	0
12859	0
28220	0
1853	0
12350	1
13237	1
25152	0
45896	1
28329	0
15435	0
25933	0
53070	0
2895	0
34177	0
30844	1
20562	0
9304	1
8283	0
12637	0
16735	0
2914	0
58299	0
262757	0
8426	0
62567	0
198249	1
6762	0
20080	0
35699	0
37239	0
22548	0
22652	0
7018	0
52863	0
50304	1
6720	0
51185	0
25220	1
41095	0
8222	1
37271	0
64396	0
39821	1
14061	0
31122	0
29075	0
8596	0
52720	0
4608	1
7575	0
58308	0
56730	0
8607	0
263584	0
29680	0
24482	0
3491	0
198385	1
680	1
4777	1
25160	0
3252	0
286	0
3257	0
15547	0
50620	0
15605	1
31424	0
2497	0
53067	0
20932	1
49605	0
1916	0
19151	0
202194	1
263075	0
29140	1
2613	0
37497	0
1103	0
3549	1
57381	1
34019	0
9189	1
13030	0
50763	0
50300	1
28138	0
12779	0
4589	1
35054	1
34288	1
29608	1
59891	0
28917	1
29686	1
59689	0
327995	0
57821	0
29691	1
