mu	MCC
0.010000	0.183614
0.050000	0.303227
0.100000	0.287968
0.250000	0.224881
0.400000	0.259198
0.550000	0.291572
0.700000	0.237294
0.850000	0.252269
1.000000	0.291557
2.000000	0.321514
3.000000	0.276576
4.000000	0.238502
5.000000	0.249736
6.000000	0.227979
7.000000	0.248562
8.000000	0.321043
9.000000	0.250549
10.000000	0.293470
20.000000	0.250397
