mu	MCC
0.010000	0.518033
0.050000	0.456135
0.100000	0.525364
0.250000	0.508602
0.400000	0.459243
0.550000	0.573736
0.700000	0.548769
0.850000	0.530910
1.000000	0.481365
2.000000	0.715866
3.000000	0.460020
4.000000	0.599174
5.000000	0.624887
6.000000	0.603724
7.000000	0.559873
8.000000	0.628045
9.000000	0.509035
10.000000	0.571120
20.000000	0.699279
