mu	MCC
0.010000	0.217129
0.050000	0.306048
0.100000	0.279039
0.250000	0.280924
0.400000	0.283764
0.550000	0.302170
0.700000	0.288521
0.850000	0.224047
1.000000	0.316734
2.000000	0.245648
3.000000	0.298323
4.000000	0.292257
5.000000	0.227613
6.000000	0.325108
7.000000	0.279859
8.000000	0.254084
9.000000	0.298505
10.000000	0.265329
20.000000	0.336224
