mu	MCC
0.010000	0.132058
0.050000	0.134238
0.100000	0.134247
0.250000	0.200892
0.400000	0.144540
0.550000	0.097842
0.700000	0.186230
0.850000	0.146218
1.000000	0.127751
2.000000	0.129106
3.000000	0.194066
4.000000	0.208396
5.000000	0.205525
6.000000	0.233569
7.000000	0.195835
8.000000	0.198955
9.000000	0.206290
10.000000	0.187035
20.000000	0.137833
