mu	MCC
0.010000	1.000000
0.050000	1.000000
0.100000	0.917581
0.250000	0.920429
0.400000	0.864534
0.550000	0.826620
0.700000	0.835813
0.850000	0.830048
1.000000	0.893905
2.000000	0.908900
3.000000	0.752024
4.000000	0.757687
5.000000	0.857942
6.000000	0.860394
7.000000	0.844678
8.000000	0.820358
9.000000	0.615792
10.000000	0.697544
20.000000	0.613449
