mu	MCC
0.010000	0.251390
0.050000	0.288082
0.100000	0.372995
0.250000	0.248871
0.400000	0.336166
0.550000	0.273575
0.700000	0.272121
0.850000	0.334758
1.000000	0.228947
2.000000	0.268893
3.000000	0.273251
4.000000	0.227150
5.000000	0.359705
6.000000	0.265727
7.000000	0.216040
8.000000	0.147513
9.000000	0.213590
10.000000	0.231346
20.000000	0.300981
