mu	MCC
0.010000	0.131593
0.050000	0.142078
0.100000	0.131139
0.250000	0.208150
0.400000	0.166082
0.550000	0.184795
0.700000	0.198305
0.850000	0.165742
1.000000	0.188078
2.000000	0.174187
3.000000	0.206408
4.000000	0.230942
5.000000	0.179802
6.000000	0.242559
7.000000	0.289428
8.000000	0.233433
9.000000	0.184542
10.000000	0.258236
20.000000	0.208333
