mu	MCC
0.010000	0.109978
0.050000	0.104704
0.100000	0.123733
0.250000	0.120270
0.400000	0.133573
0.550000	0.158623
0.700000	0.111407
0.850000	0.208212
1.000000	0.130068
2.000000	0.149562
3.000000	0.121550
4.000000	0.178851
5.000000	0.182227
6.000000	0.144571
7.000000	0.150816
8.000000	0.130471
9.000000	0.150481
10.000000	0.129965
20.000000	0.155107
