47872	0
513	1
25091	0
41497	0
3333	1
8455	1
37640	1
6667	0
58299	1
25220	0
8218	0
6939	0
20764	0
286	0
16347	1
57381	1
48166	0
59689	1
9002	0
1836	1
2857	0
1280	0
34781	1
202032	0
16735	0
6453	1
49463	1
12859	1
1853	0
2613	1
6720	0
25160	1
263651	1
15435	1
53070	0
1103	1
30844	1
29608	1
9304	1
8283	1
9189	0
2914	0
8763	0
37989	1
62567	1
198249	1
7018	1
31122	1
20080	0
37239	1
196621	1
22652	1
6762	0
50304	1
25152	0
20612	1
37271	1
64396	0
48526	1
4589	0
198290	1
29075	1
8596	0
52720	0
7575	0
20932	1
56730	1
28571	0
8607	1
29680	0
24482	0
680	0
28329	0
50300	1
57118	1
3257	0
15547	0
50620	1
15605	0
2497	0
50763	1
29636	1
49605	0
51405	1
264911	0
202194	0
42708	1
1273	1
19151	0
57821	1
8928	1
6881	1
34019	1
553	0
13030	1
1916	0
8426	1
12779	0
14061	0
262757	0
34288	1
198385	0
59891	1
28917	0
29686	0
35369	1
14840	0
29140	0
263674	0
29691	1
