mu	MCC
0.010000	-0.003586
0.050000	0.076623
0.100000	0.037940
0.250000	0.106359
0.400000	0.068375
0.550000	0.055508
0.700000	0.065527
0.850000	0.039944
1.000000	0.101514
2.000000	0.103731
3.000000	0.088751
4.000000	0.115084
5.000000	0.032421
6.000000	0.092454
7.000000	0.082086
8.000000	0.105311
9.000000	0.064009
10.000000	0.072328
20.000000	0.085647
