mu	MCC
0.010000	0.411993
0.050000	0.462737
0.100000	0.471638
0.250000	0.466337
0.400000	0.522814
0.550000	0.488321
0.700000	0.492492
0.850000	0.492448
1.000000	0.468624
2.000000	0.514196
3.000000	0.503039
4.000000	0.502065
5.000000	0.518015
6.000000	0.464840
7.000000	0.500765
8.000000	0.508043
9.000000	0.487340
10.000000	0.530723
20.000000	0.501880
