mu	MCC
0.010000	0.111552
0.050000	0.137265
0.100000	0.138318
0.250000	0.172713
0.400000	0.132838
0.550000	0.200812
0.700000	0.171621
0.850000	0.156435
1.000000	0.179195
2.000000	0.135948
3.000000	0.183998
4.000000	0.212903
5.000000	0.174837
6.000000	0.219977
7.000000	0.271784
8.000000	0.316560
9.000000	0.151525
10.000000	0.259078
20.000000	0.155723
