mu	MCC
0.010000	0.343384
0.050000	0.407768
0.100000	0.401455
0.250000	0.406198
0.400000	0.384137
0.550000	0.394833
0.700000	0.388497
0.850000	0.390257
1.000000	0.396248
2.000000	0.453118
3.000000	0.374060
4.000000	0.416141
5.000000	0.365205
6.000000	0.495262
7.000000	0.380901
8.000000	0.376918
9.000000	0.308059
10.000000	0.360125
20.000000	0.385043
