mu	MCC
0.010000	0.623065
0.050000	0.727381
0.100000	0.770833
0.250000	0.688792
0.400000	0.715469
0.550000	0.725497
0.700000	0.753371
0.850000	0.657330
1.000000	0.748154
2.000000	0.729622
3.000000	0.643169
4.000000	0.707847
5.000000	0.629800
6.000000	0.752836
7.000000	0.696123
8.000000	0.517737
9.000000	0.663389
10.000000	0.660959
20.000000	0.674581
