mu	MCC
0.010000	0.529520
0.050000	0.575335
0.100000	0.464175
0.250000	0.368332
0.400000	0.491978
0.550000	0.556395
0.700000	0.504317
0.850000	0.562664
1.000000	0.596159
2.000000	0.453485
3.000000	0.557032
4.000000	0.505706
5.000000	0.433134
6.000000	0.523118
7.000000	0.537214
8.000000	0.533553
9.000000	0.440960
10.000000	0.474151
20.000000	0.485204
