mu	MCC
0.010000	0.294148
0.050000	0.303420
0.100000	0.299260
0.250000	0.260091
0.400000	0.321036
0.550000	0.321180
0.700000	0.317633
0.850000	0.309333
1.000000	0.317801
2.000000	0.370196
3.000000	0.364258
4.000000	0.294148
5.000000	0.306478
6.000000	0.391479
7.000000	0.380294
8.000000	0.340514
9.000000	0.355886
10.000000	0.337435
20.000000	0.284818
