mu	MCC
0.010000	0.445442
0.050000	0.371397
0.100000	0.384011
0.250000	0.335685
0.400000	0.348440
0.550000	0.480438
0.700000	0.417620
0.850000	0.492125
1.000000	0.536639
2.000000	0.365558
3.000000	0.386935
4.000000	0.396176
5.000000	0.533223
6.000000	0.504559
7.000000	0.424184
8.000000	0.452363
9.000000	0.533309
10.000000	0.560634
20.000000	0.488673
