mu	MCC
0.010000	0.027736
0.050000	0.023745
0.100000	0.122339
0.250000	0.069106
0.400000	0.087221
0.550000	0.080788
0.700000	0.113649
0.850000	0.030736
1.000000	0.065903
2.000000	0.119123
3.000000	0.193569
4.000000	0.162786
5.000000	0.237552
6.000000	0.225792
7.000000	0.210834
8.000000	0.200001
9.000000	0.092697
10.000000	0.185117
20.000000	0.242251
