mu	MCC
0.010000	0.308773
0.050000	0.313315
0.100000	0.325227
0.250000	0.364971
0.400000	0.331373
0.550000	0.291452
0.700000	0.414703
0.850000	0.327509
1.000000	0.291548
2.000000	0.406870
3.000000	0.361265
4.000000	0.388029
5.000000	0.370363
6.000000	0.399411
7.000000	0.384220
8.000000	0.426042
9.000000	0.292725
10.000000	0.394043
20.000000	0.348405
