mu	MCC
0.010000	0.421741
0.050000	0.461570
0.100000	0.408452
0.250000	0.455949
0.400000	0.403678
0.550000	0.406103
0.700000	0.411766
0.850000	0.458144
1.000000	0.393931
2.000000	0.521916
3.000000	0.385409
4.000000	0.441739
5.000000	0.463426
6.000000	0.575190
7.000000	0.483856
8.000000	0.446292
9.000000	0.461536
10.000000	0.456768
20.000000	0.457669
