mu	MCC
0.010000	0.584781
0.050000	0.685472
0.100000	0.551336
0.250000	0.615608
0.400000	0.574847
0.550000	0.663767
0.700000	0.614452
0.850000	0.673922
1.000000	0.651956
2.000000	0.565705
3.000000	0.646821
4.000000	0.674881
5.000000	0.611234
6.000000	0.554901
7.000000	0.674592
8.000000	0.666626
9.000000	0.583583
10.000000	0.519753
20.000000	0.578517
