mu	MCC
0.010000	0.229018
0.050000	0.168909
0.100000	0.253805
0.250000	0.156954
0.400000	0.150780
0.550000	0.207450
0.700000	0.290812
0.850000	0.075363
1.000000	0.131099
2.000000	0.223526
3.000000	0.190291
4.000000	0.262803
5.000000	0.123965
6.000000	0.166024
7.000000	0.173941
8.000000	0.282914
9.000000	0.106703
10.000000	0.164851
20.000000	0.184781
