mu	MCC
0.010000	0.237282
0.050000	0.211622
0.100000	0.222398
0.250000	0.209745
0.400000	0.146938
0.550000	0.219846
0.700000	0.199443
0.850000	0.182680
1.000000	0.165317
2.000000	0.230345
3.000000	0.236352
4.000000	0.209416
5.000000	0.279694
6.000000	0.263453
7.000000	0.235046
8.000000	0.227190
9.000000	0.189431
10.000000	0.222400
20.000000	0.198049
