mu	MCC
0.010000	0.665739
0.050000	0.646626
0.100000	0.646361
0.250000	0.675394
0.400000	0.607758
0.550000	0.613217
0.700000	0.635996
0.850000	0.661343
1.000000	0.544036
2.000000	0.644690
3.000000	0.632566
4.000000	0.685923
5.000000	0.638006
6.000000	0.720858
7.000000	0.642458
8.000000	0.585622
9.000000	0.678903
10.000000	0.632365
20.000000	0.610181
