mu	MCC
0.010000	0.145099
0.050000	0.173830
0.100000	0.221698
0.250000	0.155543
0.400000	0.175667
0.550000	0.172236
0.700000	0.161640
0.850000	0.187891
1.000000	0.203869
2.000000	0.147814
3.000000	0.231513
4.000000	0.112214
5.000000	0.185076
6.000000	0.220565
7.000000	0.177627
8.000000	0.141306
9.000000	0.192696
10.000000	0.192254
20.000000	0.186195
