mu	MCC
0.010000	0.412182
0.050000	0.393083
0.100000	0.403305
0.250000	0.465116
0.400000	0.397049
0.550000	0.465326
0.700000	0.430210
0.850000	0.401977
1.000000	0.398083
2.000000	0.471565
3.000000	0.427029
4.000000	0.457632
5.000000	0.525744
6.000000	0.546902
7.000000	0.488817
8.000000	0.441404
9.000000	0.434447
10.000000	0.454391
20.000000	0.477578
