mu	MCC
0.010000	0.122109
0.050000	0.084594
0.100000	0.121194
0.250000	0.055984
0.400000	0.122192
0.550000	0.133874
0.700000	0.132182
0.850000	0.116475
1.000000	0.110418
2.000000	0.119529
3.000000	0.054995
4.000000	0.142560
5.000000	0.083253
6.000000	0.088092
7.000000	0.104588
8.000000	0.060948
9.000000	0.118716
10.000000	0.097496
20.000000	0.067554
