mu	MCC
0.010000	0.038160
0.050000	0.048996
0.100000	0.019236
0.250000	0.034382
0.400000	0.057455
0.550000	0.061565
0.700000	0.073234
0.850000	0.038634
1.000000	0.054219
2.000000	0.059331
3.000000	0.065930
4.000000	0.051911
5.000000	0.052090
6.000000	0.069558
7.000000	0.021463
8.000000	0.080040
9.000000	0.042105
10.000000	0.065364
20.000000	0.031905
